Период,Контрагент,ТМ,Стоимость,Валовый Доход,Тип,Количество
2022-11-07,Вайлдберриз,Thomas Munz,696,2853783.38,Прогноз,1815097.22
2022-11-07,ИМ,Salamander,13,105816,Прогноз,75185.85
2022-11-07,ИМ,Thomas Munz,120,609669,Прогноз,372533.24
2022-11-07,ИМ,ПТМ,9,57327,Прогноз,31829.93
2022-11-07,Ламода,Salamander,143,1188578,Прогноз,831524.66
2022-11-07,Ламода,Thomas Munz,834,4017646,Прогноз,2596523.97
2022-11-07,Ламода,ПТМ,95,651230,Прогноз,400685.46
2022-11-07,ОЗОН,Salamander,2,5829,Прогноз,3588.2
2022-11-07,ОЗОН,Thomas Munz,148,595854,Прогноз,361758.29
2022-11-08,Вайлдберриз,Salamander,87,781815.2,Прогноз,564946.94
2022-11-08,Вайлдберриз,Thomas Munz,631,2623077.63,Прогноз,1681314.37
2022-11-08,ИМ,Salamander,5,37406,Прогноз,24784.26
2022-11-08,ИМ,Thomas Munz,108,482800,Прогноз,294783.4
2022-11-08,ИМ,ПТМ,10,61837,Прогноз,33613.79
2022-11-08,Ламода,Salamander,187,1516334,Прогноз,1049269.89
2022-11-08,Ламода,Thomas Munz,925,4578941,Прогноз,2954501.88
2022-11-08,Ламода,ПТМ,77,547110,Прогноз,338957.32
2022-11-08,ОЗОН,Salamander,0,500,Прогноз,187.81
2022-11-08,ОЗОН,Thomas Munz,107,405193,Прогноз,245788.16
2022-11-09,Вайлдберриз,Salamander,66,582529.2,Прогноз,426111.49
2022-11-09,Вайлдберриз,Thomas Munz,545,2258006.02,Прогноз,1440023.89
2022-11-09,ИМ,Salamander,10,76801,Прогноз,55854.57
2022-11-09,ИМ,Thomas Munz,181,928793,Прогноз,583630.53
2022-11-09,ИМ,ПТМ,16,101112,Прогноз,57172.27
2022-11-09,Ламода,Salamander,206,1670756,Прогноз,1165022.83
2022-11-09,Ламода,Thomas Munz,950,4540912,Прогноз,2932148.21
2022-11-09,Ламода,ПТМ,74,529080,Прогноз,325309.83
2022-11-09,ОЗОН,Salamander,5,28450,Прогноз,18556.37
2022-11-09,ОЗОН,Thomas Munz,131,526468,Прогноз,320479.42
2022-11-10,Вайлдберриз,Salamander,68,592323.4,Прогноз,426788.88
2022-11-10,Вайлдберриз,Thomas Munz,501,1930069.15,Прогноз,1205716.52
2022-11-10,ИМ,Salamander,8,61810,Прогноз,42578.96
2022-11-10,ИМ,Thomas Munz,83,419272,Прогноз,259397.8
2022-11-10,ИМ,ПТМ,8,49362,Прогноз,25798.07
2022-11-10,Ламода,Salamander,214,1738604,Прогноз,1211900.57
2022-11-10,Ламода,Thomas Munz,951,4594269,Прогноз,2981838.09
2022-11-10,Ламода,ПТМ,93,648030,Прогноз,397723.68
2022-11-10,ОЗОН,Salamander,0,0,Прогноз,62.1
2022-11-10,ОЗОН,Thomas Munz,133,556858,Прогноз,331178.16
2022-11-11,Вайлдберриз,Salamander,68,533129,Прогноз,374038.79
2022-11-11,Вайлдберриз,Thomas Munz,448,1691705.24,Прогноз,1030673.14
2022-11-11,ИМ,Salamander,9,72425,Прогноз,50556.93
2022-11-11,ИМ,Thomas Munz,125,576989.5,Прогноз,345225.83
2022-11-11,ИМ,ПТМ,11,71017.5,Прогноз,39212.61
2022-11-11,Ламода,Salamander,166,1314556,Прогноз,916193.4
2022-11-11,Ламода,Thomas Munz,1022,5001930,Прогноз,3230258.87
2022-11-11,Ламода,ПТМ,93,664170,Прогноз,405772.38
2022-11-11,ОЗОН,Salamander,2,10480,Прогноз,6074.37
2022-11-11,ОЗОН,Thomas Munz,71,312265,Прогноз,192600.27
2022-11-12,Вайлдберриз,Salamander,80,582999.52,Прогноз,391376.53
2022-11-12,Вайлдберриз,Thomas Munz,667,2384756.83,Прогноз,1337998.48
2022-11-12,ИМ,Salamander,12,83842,Прогноз,53900.43
2022-11-12,ИМ,Thomas Munz,182,923744,Прогноз,571020.41
2022-11-12,ИМ,ПТМ,12,68340,Прогноз,36182.61
2022-11-12,Ламода,Salamander,246,1988776,Прогноз,1373655.93
2022-11-12,Ламода,Thomas Munz,1130,5496432,Прогноз,3577399.39
2022-11-12,Ламода,ПТМ,91,648950,Прогноз,399606.28
2022-11-12,ОЗОН,Salamander,3,18046,Прогноз,10468.77
2022-11-12,ОЗОН,Thomas Munz,122,475699,Прогноз,285311.34
2022-11-13,Вайлдберриз,Salamander,133,833523.6,Прогноз,527285.39
2022-11-13,Вайлдберриз,Thomas Munz,751,2424054.28,Прогноз,1252564.6
2022-11-13,ИМ,Salamander,15,90850,Прогноз,54824.64
2022-11-13,ИМ,Thomas Munz,160,780873,Прогноз,481809.62
2022-11-13,ИМ,ПТМ,5,30052,Прогноз,17084.58
2022-11-13,Ламода,Salamander,220,1709516,Прогноз,1169330.16
2022-11-13,Ламода,Thomas Munz,1122,5441749,Прогноз,3527407.08
2022-11-13,Ламода,ПТМ,120,841133,Прогноз,520974.35
2022-11-13,ОЗОН,Salamander,9,56586,Прогноз,34146.88
2022-11-13,ОЗОН,Thomas Munz,224,865177,Прогноз,503459.44
2022-11-14,Вайлдберриз,Salamander,167,1347664.9,Прогноз,927203.54
2022-11-14,Вайлдберриз,Thomas Munz,1020,3679066.4,Прогноз,2144337.59
2022-11-14,ИМ,Salamander,19,113051,Прогноз,73087.66
2022-11-14,ИМ,Thomas Munz,173,774542,Прогноз,470877.74
2022-11-14,ИМ,ПТМ,9,55501,Прогноз,30521.98
2022-11-14,Ламода,Salamander,240,1844623,Прогноз,1264201.23
2022-11-14,Ламода,Thomas Munz,954,4569008,Прогноз,2994883.56
2022-11-14,Ламода,ПТМ,99,712690,Прогноз,437947.17
2022-11-14,ОЗОН,Salamander,5,34999,Прогноз,22342.13
2022-11-14,ОЗОН,Thomas Munz,206,822628,Прогноз,475071.08
2022-11-15,Вайлдберриз,Salamander,163,1274324.1,Прогноз,893978.5
2022-11-15,Вайлдберриз,Thomas Munz,1141,4084629.24,Прогноз,2391385.37
2022-11-15,ИМ,Salamander,27,158946,Прогноз,99528.85
2022-11-15,ИМ,Thomas Munz,149,740946,Прогноз,451086.75
2022-11-15,ИМ,ПТМ,10,56814,Прогноз,28469.48
2022-11-15,Ламода,Salamander,255,1828586,Прогноз,1220553.86
2022-11-15,Ламода,Thomas Munz,1109,5305191,Прогноз,3467707.69
2022-11-15,Ламода,ПТМ,90,626220,Прогноз,384127.16
2022-11-15,ОЗОН,Salamander,7,32572,Прогноз,20672.46
2022-11-15,ОЗОН,Thomas Munz,162,642209,Прогноз,376840.48
2022-11-16,Вайлдберриз,Salamander,161,1274767.6,Прогноз,885063.89
2022-11-16,Вайлдберриз,Thomas Munz,972,3615175.21,Прогноз,2120252.83
2022-11-16,ИМ,Salamander,18,103526,Прогноз,67357.56
2022-11-16,ИМ,Thomas Munz,168,810417,Прогноз,493744.42
2022-11-16,ИМ,ПТМ,13,81931,Прогноз,44626.36
2022-11-16,Ламода,Salamander,261,1938698,Прогноз,1320283.44
2022-11-16,Ламода,Thomas Munz,1060,5185076,Прогноз,3399618.84
2022-11-16,Ламода,ПТМ,84,590420,Прогноз,362039.15
2022-11-16,ОЗОН,Salamander,9,59841,Прогноз,35323.82
2022-11-16,ОЗОН,Thomas Munz,199,770345,Прогноз,440384.25
2022-11-17,Вайлдберриз,Salamander,143,1130933,Прогноз,792944.94
2022-11-17,Вайлдберриз,Thomas Munz,796,3021201.77,Прогноз,1781075.53
2022-11-17,ИМ,Salamander,13,100672,Прогноз,68720.71
2022-11-17,ИМ,Thomas Munz,171,791557,Прогноз,492230.85
2022-11-17,ИМ,ПТМ,15,80223,Прогноз,45314.22
2022-11-17,Ламода,Salamander,252,1813600,Прогноз,1213144.19
2022-11-17,Ламода,Thomas Munz,953,4534077,Прогноз,2963271.41
2022-11-17,Ламода,ПТМ,75,532160,Прогноз,327791.12
2022-11-17,ОЗОН,Salamander,8,53508,Прогноз,32904.24
2022-11-17,ОЗОН,Thomas Munz,202,784324,Прогноз,449083.81
2022-11-18,Вайлдберриз,Salamander,,,Прогноз,
2022-11-18,Вайлдберриз,Thomas Munz,,,Прогноз,
2022-11-18,ИМ,Salamander,,,Прогноз,
2022-11-18,ИМ,Thomas Munz,,,Прогноз,
2022-11-18,ИМ,ПТМ,,,Прогноз,
2022-11-18,Ламода,Salamander,,,Прогноз,
2022-11-18,Ламода,Thomas Munz,,,Прогноз,
2022-11-18,Ламода,ПТМ,,,Прогноз,
2022-11-18,ОЗОН,Salamander,,,Прогноз,
2022-11-18,ОЗОН,Thomas Munz,,,Прогноз,
2022-11-19,Вайлдберриз,Salamander,,,Прогноз,
2022-11-19,Вайлдберриз,Thomas Munz,,,Прогноз,
2022-11-19,ИМ,Salamander,,,Прогноз,
2022-11-19,ИМ,Thomas Munz,,,Прогноз,
2022-11-19,ИМ,ПТМ,,,Прогноз,
2022-11-19,Ламода,Salamander,,,Прогноз,
2022-11-19,Ламода,Thomas Munz,,,Прогноз,
2022-11-19,Ламода,ПТМ,,,Прогноз,
2022-11-19,ОЗОН,Salamander,,,Прогноз,
2022-11-19,ОЗОН,Thomas Munz,,,Прогноз,
2022-11-20,Вайлдберриз,Salamander,,,Прогноз,
2022-11-20,Вайлдберриз,Thomas Munz,,,Прогноз,
2022-11-20,ИМ,Salamander,,,Прогноз,
2022-11-20,ИМ,Thomas Munz,,,Прогноз,
2022-11-20,ИМ,ПТМ,,,Прогноз,
2022-11-20,Ламода,Salamander,,,Прогноз,
2022-11-20,Ламода,Thomas Munz,,,Прогноз,
2022-11-20,Ламода,ПТМ,,,Прогноз,
2022-11-20,ОЗОН,Salamander,,,Прогноз,
2022-11-20,ОЗОН,Thomas Munz,,,Прогноз,
2022-11-21,Вайлдберриз,Salamander,,,Прогноз,
2022-11-21,Вайлдберриз,Thomas Munz,,,Прогноз,
2022-11-21,ИМ,Salamander,,,Прогноз,
2022-11-21,ИМ,Thomas Munz,,,Прогноз,
2022-11-21,ИМ,ПТМ,,,Прогноз,
2022-11-21,Ламода,Salamander,,,Прогноз,
2022-11-21,Ламода,Thomas Munz,,,Прогноз,
2022-11-21,Ламода,ПТМ,,,Прогноз,
2022-11-21,ОЗОН,Salamander,,,Прогноз,
2022-11-21,ОЗОН,Thomas Munz,,,Прогноз,
2022-11-22,Вайлдберриз,Salamander,,,Прогноз,
2022-11-22,Вайлдберриз,Thomas Munz,,,Прогноз,
2022-11-22,ИМ,Salamander,,,Прогноз,
2022-11-22,ИМ,Thomas Munz,,,Прогноз,
2022-11-22,ИМ,ПТМ,,,Прогноз,
2022-11-22,Ламода,Salamander,,,Прогноз,
2022-11-22,Ламода,Thomas Munz,,,Прогноз,
2022-11-22,Ламода,ПТМ,,,Прогноз,
2022-11-22,ОЗОН,Salamander,,,Прогноз,
2022-11-22,ОЗОН,Thomas Munz,,,Прогноз,
2022-11-23,Вайлдберриз,Salamander,,,Прогноз,
2022-11-23,Вайлдберриз,Thomas Munz,,,Прогноз,
2022-11-23,ИМ,Salamander,,,Прогноз,
2022-11-23,ИМ,Thomas Munz,,,Прогноз,
2022-11-23,ИМ,ПТМ,,,Прогноз,
2022-11-23,Ламода,Salamander,,,Прогноз,
2022-11-23,Ламода,Thomas Munz,,,Прогноз,
2022-11-23,Ламода,ПТМ,,,Прогноз,
2022-11-23,ОЗОН,Salamander,,,Прогноз,
2022-11-23,ОЗОН,Thomas Munz,,,Прогноз,
2022-11-24,Вайлдберриз,Salamander,,,Прогноз,
2022-11-24,Вайлдберриз,Thomas Munz,,,Прогноз,
2022-11-24,ИМ,Salamander,,,Прогноз,
2022-11-24,ИМ,Thomas Munz,,,Прогноз,
2022-11-24,ИМ,ПТМ,,,Прогноз,
2022-11-24,Ламода,Salamander,,,Прогноз,
2022-11-24,Ламода,Thomas Munz,,,Прогноз,
2022-11-24,Ламода,ПТМ,,,Прогноз,
2022-11-24,ОЗОН,Salamander,,,Прогноз,
2022-11-24,ОЗОН,Thomas Munz,,,Прогноз,
2022-11-25,Вайлдберриз,Salamander,104.117647058824,856593.577647059,Прогноз,606623.768823529
2022-11-25,Вайлдберриз,Thomas Munz,703.882352941177,2719101.32294118,Прогноз,1659616.49647059
2022-11-25,ИМ,Salamander,13.1176470588235,91258.7647058824,Прогноз,61153.9258823529
2022-11-25,ИМ,Thomas Munz,149.294117647059,722419.029411765,Прогноз,443965.789411765
2022-11-25,ИМ,ПТМ,11,66182.0882352941,Прогноз,36120.1141176471
2022-11-25,Ламода,Salamander,191.647058823529,1509475.41176471,Прогноз,1038244.88058824
2022-11-25,Ламода,Thomas Munz,947.470588235294,4565199.94117647,Прогноз,2960998.32294118
2022-11-25,Ламода,ПТМ,90.5294117647059,633389.117647059,Прогноз,388728.624117647
2022-11-25,ОЗОН,Salamander,4.29411764705882,24998.4117647059,Прогноз,15408.1629411765
2022-11-25,ОЗОН,Thomas Munz,137.411764705882,560736.529411765,Прогноз,335630.608823529
2022-11-26,Вайлдберриз,Salamander,104.117647058824,856593.577647059,Прогноз,606623.768823529
2022-11-26,Вайлдберриз,Thomas Munz,703.882352941177,2719101.32294118,Прогноз,1659616.49647059
2022-11-26,ИМ,Salamander,13.1176470588235,91258.7647058824,Прогноз,61153.9258823529
2022-11-26,ИМ,Thomas Munz,149.294117647059,722419.029411765,Прогноз,443965.789411765
2022-11-26,ИМ,ПТМ,11,66182.0882352941,Прогноз,36120.1141176471
2022-11-26,Ламода,Salamander,191.647058823529,1509475.41176471,Прогноз,1038244.88058824
2022-11-26,Ламода,Thomas Munz,947.470588235294,4565199.94117647,Прогноз,2960998.32294118
2022-11-26,Ламода,ПТМ,90.5294117647059,633389.117647059,Прогноз,388728.624117647
2022-11-26,ОЗОН,Salamander,4.29411764705882,24998.4117647059,Прогноз,15408.1629411765
2022-11-26,ОЗОН,Thomas Munz,137.411764705882,560736.529411765,Прогноз,335630.608823529
2022-11-27,Вайлдберриз,Salamander,104.117647058824,856593.577647059,Прогноз,606623.768823529
2022-11-27,Вайлдберриз,Thomas Munz,703.882352941177,2719101.32294118,Прогноз,1659616.49647059
2022-11-27,ИМ,Salamander,13.1176470588235,91258.7647058824,Прогноз,61153.9258823529
2022-11-27,ИМ,Thomas Munz,149.294117647059,722419.029411765,Прогноз,443965.789411765
2022-11-27,ИМ,ПТМ,11,66182.0882352941,Прогноз,36120.1141176471
2022-11-27,Ламода,Salamander,191.647058823529,1509475.41176471,Прогноз,1038244.88058824
2022-11-27,Ламода,Thomas Munz,947.470588235294,4565199.94117647,Прогноз,2960998.32294118
2022-11-27,Ламода,ПТМ,90.5294117647059,633389.117647059,Прогноз,388728.624117647
2022-11-27,ОЗОН,Salamander,4.29411764705882,24998.4117647059,Прогноз,15408.1629411765
2022-11-27,ОЗОН,Thomas Munz,137.411764705882,560736.529411765,Прогноз,335630.608823529
2022-11-28,Вайлдберриз,Salamander,104.117647058824,856593.577647059,Прогноз,606623.768823529
2022-11-28,Вайлдберриз,Thomas Munz,703.882352941177,2719101.32294118,Прогноз,1659616.49647059
2022-11-28,ИМ,Salamander,13.1176470588235,91258.7647058824,Прогноз,61153.9258823529
2022-11-28,ИМ,Thomas Munz,149.294117647059,722419.029411765,Прогноз,443965.789411765
2022-11-28,ИМ,ПТМ,11,66182.0882352941,Прогноз,36120.1141176471
2022-11-28,Ламода,Salamander,191.647058823529,1509475.41176471,Прогноз,1038244.88058824
2022-11-28,Ламода,Thomas Munz,947.470588235294,4565199.94117647,Прогноз,2960998.32294118
2022-11-28,Ламода,ПТМ,90.5294117647059,633389.117647059,Прогноз,388728.624117647
2022-11-28,ОЗОН,Salamander,4.29411764705882,24998.4117647059,Прогноз,15408.1629411765
2022-11-28,ОЗОН,Thomas Munz,137.411764705882,560736.529411765,Прогноз,335630.608823529
2022-11-29,Вайлдберриз,Salamander,104.117647058824,856593.577647059,Прогноз,606623.768823529
2022-11-29,Вайлдберриз,Thomas Munz,703.882352941177,2719101.32294118,Прогноз,1659616.49647059
2022-11-29,ИМ,Salamander,13.1176470588235,91258.7647058824,Прогноз,61153.9258823529
2022-11-29,ИМ,Thomas Munz,149.294117647059,722419.029411765,Прогноз,443965.789411765
2022-11-29,ИМ,ПТМ,11,66182.0882352941,Прогноз,36120.1141176471
2022-11-29,Ламода,Salamander,191.647058823529,1509475.41176471,Прогноз,1038244.88058824
2022-11-29,Ламода,Thomas Munz,947.470588235294,4565199.94117647,Прогноз,2960998.32294118
2022-11-29,Ламода,ПТМ,90.5294117647059,633389.117647059,Прогноз,388728.624117647
2022-11-29,ОЗОН,Salamander,4.29411764705882,24998.4117647059,Прогноз,15408.1629411765
2022-11-29,ОЗОН,Thomas Munz,137.411764705882,560736.529411765,Прогноз,335630.608823529
2022-11-30,Вайлдберриз,Salamander,104.117647058824,856593.577647059,Прогноз,606623.768823529
2022-11-30,Вайлдберриз,Thomas Munz,703.882352941177,2719101.32294118,Прогноз,1659616.49647059
2022-11-30,ИМ,Salamander,13.1176470588235,91258.7647058824,Прогноз,61153.9258823529
2022-11-30,ИМ,Thomas Munz,149.294117647059,722419.029411765,Прогноз,443965.789411765
2022-11-30,ИМ,ПТМ,11,66182.0882352941,Прогноз,36120.1141176471
2022-11-30,Ламода,Salamander,191.647058823529,1509475.41176471,Прогноз,1038244.88058824
2022-11-30,Ламода,Thomas Munz,947.470588235294,4565199.94117647,Прогноз,2960998.32294118
2022-11-30,Ламода,ПТМ,90.5294117647059,633389.117647059,Прогноз,388728.624117647
2022-11-30,ОЗОН,Salamander,4.29411764705882,24998.4117647059,Прогноз,15408.1629411765
2022-11-30,ОЗОН,Thomas Munz,137.411764705882,560736.529411765,Прогноз,335630.608823529
2022-11-01,Вайлдберриз,Salamander,904603.9,109,Факт,652202.59
2022-11-01,Вайлдберриз,Thomas Munz,2726762.35,663,Факт,1753160.01
2022-11-01,ИМ,Salamander,132065,16,Факт,88501.38
2022-11-01,ИМ,Thomas Munz,919864,197,Факт,564301.86
2022-11-01,ИМ,ПТМ,109611,17,Факт,60760.87
2022-11-01,Ламода,Salamander,707293,91,Факт,475384.36
2022-11-01,Ламода,Thomas Munz,2768631,591,Факт,1793415.57
2022-11-01,Ламода,ПТМ,373200,56,Факт,230035.12
2022-11-01,ОЗОН,Salamander,18924,3,Факт,12103.35
2022-11-01,ОЗОН,Thomas Munz,404495,87,Факт,256528.84
2022-11-02,Вайлдберриз,Salamander,609283.5,72,Факт,443942.48
2022-11-02,Вайлдберриз,Thomas Munz,2649050.85,660,Факт,1695225.7
2022-11-02,ИМ,Salamander,131420,19,Факт,88648.72
2022-11-02,ИМ,Thomas Munz,777570,166,Факт,469022.08
2022-11-02,ИМ,ПТМ,101278,17,Факт,54861.19
2022-11-02,Ламода,Salamander,1444510,179,Факт,1002238.82
2022-11-02,Ламода,Thomas Munz,4915355,1048,Факт,3181095.19
2022-11-02,Ламода,ПТМ,746420,110,Факт,455301.26
2022-11-02,ОЗОН,Salamander,17914,4,Факт,10637.81
2022-11-02,ОЗОН,Thomas Munz,457578,103,Факт,287322.07
2022-11-03,Вайлдберриз,Salamander,867477.9,98,Факт,631285.48
2022-11-03,Вайлдберриз,Thomas Munz,2825750.01,678,Факт,1813548.25
2022-11-03,ИМ,Salamander,83644,11,Факт,59928.15
2022-11-03,ИМ,Thomas Munz,767299,155,Факт,470982.17
2022-11-03,ИМ,ПТМ,52181,8,Факт,29720.11
2022-11-03,Ламода,Salamander,1157292,142,Факт,799925.36
2022-11-03,Ламода,Thomas Munz,3620046,774,Факт,2339837.7
2022-11-03,Ламода,ПТМ,619890,92,Факт,380598.93
2022-11-03,ОЗОН,Salamander,44950,8,Факт,27292.42
2022-11-03,ОЗОН,Thomas Munz,453895,97,Факт,282848.3
2022-11-04,Вайлдберриз,Salamander,831777.3,93,Факт,612410.98
2022-11-04,Вайлдберриз,Thomas Munz,2487174.35,597,Факт,1598388.41
2022-11-04,ИМ,Salamander,37696,6,Факт,23230.76
2022-11-04,ИМ,Thomas Munz,706528,146,Факт,434887.88
2022-11-04,ИМ,ПТМ,62058,12,Факт,33016.21
2022-11-04,Ламода,Salamander,1268482,153,Факт,889904.01
2022-11-04,Ламода,Thomas Munz,4285914,886,Факт,2766930.01
2022-11-04,Ламода,ПТМ,706502,103,Факт,431901.4
2022-11-04,ОЗОН,Salamander,990,1,Факт,752
2022-11-04,ОЗОН,Thomas Munz,346643,82,Факт,221790.55
2022-11-05,Вайлдберриз,Salamander,810742.9,89,Факт,593596.18
2022-11-05,Вайлдберриз,Thomas Munz,2304952.17,546,Факт,1469329.82
2022-11-05,ИМ,Salamander,75042,11,Факт,51976.32
2022-11-05,ИМ,Thomas Munz,603604,123,Факт,374821.2
2022-11-05,ИМ,ПТМ,44027,8,Факт,22845.92
2022-11-05,Ламода,Salamander,1165994,141,Факт,797294.88
2022-11-05,Ламода,Thomas Munz,4364106,904,Факт,2814619.96
2022-11-05,Ламода,ПТМ,591914,84,Факт,358784.66
2022-11-05,ОЗОН,Salamander,25187,4,Факт,16844.54
2022-11-05,ОЗОН,Thomas Munz,480847,110,Факт,292256.07
2022-11-06,Вайлдберриз,Salamander,723758.4,77,Факт,521234.39
2022-11-06,Вайлдберриз,Thomas Munz,2665507.61,654,Факт,1683388.71
2022-11-06,ИМ,Salamander,86387,11,Факт,60950.99
2022-11-06,ИМ,Thomas Munz,666656,131,Факт,417062.64
2022-11-06,ИМ,ПТМ,42424,7,Факт,23011.74
2022-11-06,Ламода,Salamander,1364884,162,Факт,950335.38
2022-11-06,Ламода,Thomas Munz,4389116,894,Факт,2815514.07
2022-11-06,Ламода,ПТМ,738496,103,Факт,450831.34
2022-11-06,ОЗОН,Salamander,16197,3,Факт,9981.5
2022-11-06,ОЗОН,Thomas Munz,632043,152,Факт,383019.82
2022-11-07,Вайлдберриз,Salamander,880437.4,96,Факт,648193.08
2022-11-07,Вайлдберриз,Thomas Munz,2853783.38,696,Факт,1815097.22
2022-11-07,ИМ,Salamander,105816,13,Факт,75185.85
2022-11-07,ИМ,Thomas Munz,609669,120,Факт,372533.24
2022-11-07,ИМ,ПТМ,57327,9,Факт,31829.93
2022-11-07,Ламода,Salamander,1188578,143,Факт,831524.66
2022-11-07,Ламода,Thomas Munz,4017646,834,Факт,2596523.97
2022-11-07,Ламода,ПТМ,651230,95,Факт,400685.46
2022-11-07,ОЗОН,Salamander,5829,2,Факт,3588.2
2022-11-07,ОЗОН,Thomas Munz,595854,148,Факт,361758.29
2022-11-08,Вайлдберриз,Salamander,781815.2,87,Факт,564946.94
2022-11-08,Вайлдберриз,Thomas Munz,2623077.63,631,Факт,1681314.37
2022-11-08,ИМ,Salamander,37406,5,Факт,24784.26
2022-11-08,ИМ,Thomas Munz,482800,108,Факт,294783.4
2022-11-08,ИМ,ПТМ,61837,10,Факт,33613.79
2022-11-08,Ламода,Salamander,1516334,187,Факт,1049269.89
2022-11-08,Ламода,Thomas Munz,4578941,925,Факт,2954501.88
2022-11-08,Ламода,ПТМ,547110,77,Факт,338957.32
2022-11-08,ОЗОН,Salamander,500,0,Факт,187.81
2022-11-08,ОЗОН,Thomas Munz,405193,107,Факт,245788.16
2022-11-09,Вайлдберриз,Salamander,582529.2,66,Факт,426111.49
2022-11-09,Вайлдберриз,Thomas Munz,2258006.02,545,Факт,1440023.89
2022-11-09,ИМ,Salamander,76801,10,Факт,55854.57
2022-11-09,ИМ,Thomas Munz,928793,181,Факт,583630.53
2022-11-09,ИМ,ПТМ,101112,16,Факт,57172.27
2022-11-09,Ламода,Salamander,1670756,206,Факт,1165022.83
2022-11-09,Ламода,Thomas Munz,4540912,950,Факт,2932148.21
2022-11-09,Ламода,ПТМ,529080,74,Факт,325309.83
2022-11-09,ОЗОН,Salamander,28450,5,Факт,18556.37
2022-11-09,ОЗОН,Thomas Munz,526468,131,Факт,320479.42
2022-11-10,Вайлдберриз,Salamander,592323.4,68,Факт,426788.88
2022-11-10,Вайлдберриз,Thomas Munz,1930069.15,501,Факт,1205716.52
2022-11-10,ИМ,Salamander,61810,8,Факт,42578.96
2022-11-10,ИМ,Thomas Munz,419272,83,Факт,259397.8
2022-11-10,ИМ,ПТМ,49362,8,Факт,25798.07
2022-11-10,Ламода,Salamander,1738604,214,Факт,1211900.57
2022-11-10,Ламода,Thomas Munz,4594269,951,Факт,2981838.09
2022-11-10,Ламода,ПТМ,648030,93,Факт,397723.68
2022-11-10,ОЗОН,Salamander,0,0,Факт,62.1
2022-11-10,ОЗОН,Thomas Munz,556858,133,Факт,331178.16
2022-11-11,Вайлдберриз,Salamander,533129,68,Факт,374038.79
2022-11-11,Вайлдберриз,Thomas Munz,1691705.24,448,Факт,1030673.14
2022-11-11,ИМ,Salamander,72425,9,Факт,50556.93
2022-11-11,ИМ,Thomas Munz,576989.5,125,Факт,345225.83
2022-11-11,ИМ,ПТМ,71017.5,11,Факт,39212.61
2022-11-11,Ламода,Salamander,1314556,166,Факт,916193.4
2022-11-11,Ламода,Thomas Munz,5001930,1022,Факт,3230258.87
2022-11-11,Ламода,ПТМ,664170,93,Факт,405772.38
2022-11-11,ОЗОН,Salamander,10480,2,Факт,6074.37
2022-11-11,ОЗОН,Thomas Munz,312265,71,Факт,192600.27
2022-11-12,Вайлдберриз,Salamander,582999.52,80,Факт,391376.53
2022-11-12,Вайлдберриз,Thomas Munz,2384756.83,667,Факт,1337998.48
2022-11-12,ИМ,Salamander,83842,12,Факт,53900.43
2022-11-12,ИМ,Thomas Munz,923744,182,Факт,571020.41
2022-11-12,ИМ,ПТМ,68340,12,Факт,36182.61
2022-11-12,Ламода,Salamander,1988776,246,Факт,1373655.93
2022-11-12,Ламода,Thomas Munz,5496432,1130,Факт,3577399.39
2022-11-12,Ламода,ПТМ,648950,91,Факт,399606.28
2022-11-12,ОЗОН,Salamander,18046,3,Факт,10468.77
2022-11-12,ОЗОН,Thomas Munz,475699,122,Факт,285311.34
2022-11-13,Вайлдберриз,Salamander,833523.6,133,Факт,527285.39
2022-11-13,Вайлдберриз,Thomas Munz,2424054.28,751,Факт,1252564.6
2022-11-13,ИМ,Salamander,90850,15,Факт,54824.64
2022-11-13,ИМ,Thomas Munz,780873,160,Факт,481809.62
2022-11-13,ИМ,ПТМ,30052,5,Факт,17084.58
2022-11-13,Ламода,Salamander,1709516,220,Факт,1169330.16
2022-11-13,Ламода,Thomas Munz,5441749,1122,Факт,3527407.08
2022-11-13,Ламода,ПТМ,841133,120,Факт,520974.35
2022-11-13,ОЗОН,Salamander,56586,9,Факт,34146.88
2022-11-13,ОЗОН,Thomas Munz,865177,224,Факт,503459.44
2022-11-14,Вайлдберриз,Salamander,1347664.9,167,Факт,927203.54
2022-11-14,Вайлдберриз,Thomas Munz,3679066.4,1020,Факт,2144337.59
2022-11-14,ИМ,Salamander,113051,19,Факт,73087.66
2022-11-14,ИМ,Thomas Munz,774542,173,Факт,470877.74
2022-11-14,ИМ,ПТМ,55501,9,Факт,30521.98
2022-11-14,Ламода,Salamander,1844623,240,Факт,1264201.23
2022-11-14,Ламода,Thomas Munz,4569008,954,Факт,2994883.56
2022-11-14,Ламода,ПТМ,712690,99,Факт,437947.17
2022-11-14,ОЗОН,Salamander,34999,5,Факт,22342.13
2022-11-14,ОЗОН,Thomas Munz,822628,206,Факт,475071.08
2022-11-15,Вайлдберриз,Salamander,1274324.1,163,Факт,893978.5
2022-11-15,Вайлдберриз,Thomas Munz,4084629.24,1141,Факт,2391385.37
2022-11-15,ИМ,Salamander,158946,27,Факт,99528.85
2022-11-15,ИМ,Thomas Munz,740946,149,Факт,451086.75
2022-11-15,ИМ,ПТМ,56814,10,Факт,28469.48
2022-11-15,Ламода,Salamander,1828586,255,Факт,1220553.86
2022-11-15,Ламода,Thomas Munz,5305191,1109,Факт,3467707.69
